"","Page","URL","og.title","Pageviews","Unique.Pageviews","Avg..Time.on.Page","Entrances","Bounce.Rate","X..Exit","Page.Value","title"
"617","/issue/culture/why-we-fight","http://americamagazine.org/issue/culture/why-we-fight",NA,"74","68","0:02:27","67","86.76%","87.84%","$0.00","Why We Fight"
"618","/issue/laudato-si-joins-tradition-catholic-social-teaching","http://americamagazine.org/issue/laudato-si-joins-tradition-catholic-social-teaching",NA,"74","61","0:05:00","57","70.18%","71.62%","$0.00","Pope Francis explores key Catholic Social Teaching themes in ""Laudato Si'"""
"619","/issue/many-things-130","http://americamagazine.org/issue/many-things-130",NA,"74","67","0:03:44","26","76.92%","45.95%","$0.00","René Girard and glass houses"
"620","/users/zac-davis-0","http://americamagazine.org/users/zac-davis-0",NA,"74","66","0:00:46","11","36.36%","40.54%","$0.00","Zac Davis"
"621","/content/all-things/moral-limits-markets","http://americamagazine.org/content/all-things/moral-limits-markets",NA,"73","69","0:05:05","68","95.59%","94.52%","$0.00","The Moral Limits of Markets"
"622","/content/dispatches/pope-appoints-mgr-peter-wells-american-nuncio-south-africa-and-botswana","http://americamagazine.org/content/dispatches/pope-appoints-mgr-peter-wells-american-nuncio-south-africa-and-botswana",NA,"73","68","0:07:19","68","91.18%","91.78%","$0.00","Pope appoints American Msgr. Peter Wells as nuncio to South Africa and Botswana"
"623","/issue/5136/columns/mormons-and-charity","http://americamagazine.org/issue/5136/columns/mormons-and-charity",NA,"73","70","0:09:19","69","86.96%","94.52%","$0.00","Mormons and Charity"
"624","/issue/oneills-dark-passage","http://americamagazine.org/issue/oneills-dark-passage",NA,"73","66","0:06:19","65","83.08%","86.30%","$0.00","O'Neill's Dark Passage"
"625","/sections/first-monday","http://americamagazine.org/sections/first-monday",NA,"73","64","0:00:37","2","100.00%","10.96%","$0.00","First Monday"
"626","/issue/100/charles-curran-case","http://americamagazine.org/issue/100/charles-curran-case",NA,"72","72","0:11:56","71","88.73%","91.67%","$0.00","The Charles Curran Case"
"627","/issue/538/faith-focus/veteran-remembers","http://americamagazine.org/issue/538/faith-focus/veteran-remembers",NA,"72","55","0:05:06","54","85.19%","73.61%","$0.00","A Veteran Remembers"
"628","/issue/fathers-faith","http://americamagazine.org/issue/fathers-faith",NA,"72","70","0:02:44","69","89.86%","90.28%","$0.00","A Father's Faith"
"629","/issue/news-briefs-124","http://americamagazine.org/issue/news-briefs-124",NA,"72","60","0:01:37","16","50.00%","29.17%","$0.00","News Briefs"
"630","/content/all-things/case-sister-elizabeth-johnson","http://americamagazine.org/content/all-things/case-sister-elizabeth-johnson",NA,"71","66","0:09:01","57","64.91%","77.46%","$0.00","The Case of Sister Elizabeth Johnson"
"631","/content/all-things/feminist-voice-theological-commission-qa-sister-prudence-allen-rsm","http://americamagazine.org/content/all-things/feminist-voice-theological-commission-qa-sister-prudence-allen-rsm",NA,"71","62","0:09:36","62","80.65%","87.32%","$0.00","A Feminist Voice on the Theological Commission: Q&A with Sister Prudence Allen RSM"
"632","/content/all-things/how-god-heals-sexual-abuse-interview-author-dawn-eden","http://americamagazine.org/content/all-things/how-god-heals-sexual-abuse-interview-author-dawn-eden",NA,"71","65","0:12:13","65","68.18%","91.55%","$0.00","How God Heals Sexual Abuse: An Interview with Author Dawn Eden"
"633","/content/unconventional-wisdom/south-rises-again-2016-primaries","http://americamagazine.org/content/unconventional-wisdom/south-rises-again-2016-primaries",NA,"71","71","0:00:00","70","100.00%","100.00%","$0.00","Trump and Clinton benefit from regional dominance"
"634","/issue/421/article/rising-bruce-springsteen","http://americamagazine.org/issue/421/article/rising-bruce-springsteen",NA,"71","68","0:07:29","67","91.04%","91.55%","$0.00","The Rising of Bruce Springsteen"
"635","/issue/521/faith-focus/father-mercies","http://americamagazine.org/issue/521/faith-focus/father-mercies",NA,"71","60","0:08:35","56","78.57%","77.46%","$0.00","The Father of Mercies"
"636","/issue/culture/hating-frank","http://americamagazine.org/issue/culture/hating-frank",NA,"71","67","0:02:38","65","92.31%","91.55%","$0.00","Hating Frank"
"637","/responding-joy-gospel","http://americamagazine.org/responding-joy-gospel",NA,"71","66","0:04:56","65","76.92%","88.73%","$0.00","Responding to ""The Joy of the Gospel"""
"638","/toc-past/2016-04-18","http://americamagazine.org/toc-past/2016-04-18",NA,"71","37","0:00:59","2","0.00%","7.04%","$0.00",NA
"639","/content/all-things/daniel-j-harrington-sj-rip","http://americamagazine.org/content/all-things/daniel-j-harrington-sj-rip",NA,"70","67","0:18:27","66","74.24%","88.57%","$0.00","Daniel J. Harrington, S.J., R.I.P."
"640","/content/all-things/flannery-oconnor-and-walter-ciszek-eucharist","http://americamagazine.org/content/all-things/flannery-oconnor-and-walter-ciszek-eucharist",NA,"70","68","0:03:40","67","89.71%","94.29%","$0.00","Flannery O'Connor and Walter Ciszek on the Eucharist"
"641","/content/all-things/im-grateful-god","http://americamagazine.org/content/all-things/im-grateful-god",NA,"70","66","0:05:14","66","87.88%","92.86%","$0.00","I'm Grateful, God"
"642","/content/dispatches/pope-decides-pallium-will-be-given-metropolitan-archbishops-home-dioceses","http://americamagazine.org/content/dispatches/pope-decides-pallium-will-be-given-metropolitan-archbishops-home-dioceses",NA,"70","61","0:03:53","61","81.97%","81.43%","$0.00","Pope Decides Pallium Will Be Given to Metropolitan Archbishops in Home Dioceses"
"643","/403.html?page=/node/154399/draft&from=https://www.facebook.com/","http://americamagazine.org/403.html?page=/node/154399/draft&from=https://www.facebook.com/",NA,"69","44","0:03:19","43","39.53%","49.28%","$0.00","unknown"
"644","/content/all-things/netflix-pick-little-boy","http://americamagazine.org/content/all-things/netflix-pick-little-boy",NA,"69","68","0:03:12","67","95.52%","97.10%","$0.00","Look out for 'Little Boy' in your Netflix cue"
"645","/content/all-things/sermon-mount-hindu-reading-part-1","http://americamagazine.org/content/all-things/sermon-mount-hindu-reading-part-1",NA,"69","64","0:01:18","63","93.65%","89.86%","$0.00","The Sermon on the Mount: A Hindu Reading, Part 1"
"646","/content/dispatches/japan-and-holy-see","http://americamagazine.org/content/dispatches/japan-and-holy-see",NA,"69","64","0:04:27","42","78.57%","73.91%","$0.00","Pope Francis highlights friendly relations between Japan and the Holy See"
"647","/content/dispatches/pope-francis-exhortation-family-organic-development-doctrine","http://americamagazine.org/content/dispatches/pope-francis-exhortation-family-organic-development-doctrine",NA,"69","64","0:02:51","49","53.06%","56.52%","$0.00","‘Amoris Laetitia’ represents an organic development of doctrine, ‘not a rupture.’"
"648","/faith?page=2","http://americamagazine.org/faith?page=2",NA,"69","46","0:00:23","5","40.00%","8.70%","$0.00","Faith"
"649","/issue/302/article/mary-nazareth","http://americamagazine.org/issue/302/article/mary-nazareth",NA,"69","63","0:08:57","51","86.27%","85.51%","$0.00","Mary of Nazareth"
"650","/issue/398/article/visiting-catholic-worker-farm","http://americamagazine.org/issue/398/article/visiting-catholic-worker-farm",NA,"69","66","0:10:24","65","87.69%","91.30%","$0.00","Visiting a Catholic Worker Farm"
"651","/issue/daniel-berrigan-1921-2016","http://americamagazine.org/issue/daniel-berrigan-1921-2016",NA,"69","67","0:03:01","19","73.68%","52.17%","$0.00","Dan Berrigan lived the Gospel as if it were true"
"652","/issue/our-armed-society","http://americamagazine.org/issue/our-armed-society",NA,"69","64","0:05:11","54","94.44%","86.96%","$0.00","Guns and the demise of the American common good"
"653","/toc-past/2016-05-02","http://americamagazine.org/toc-past/2016-05-02",NA,"69","49","0:01:12","3","66.67%","15.94%","$0.00",NA
"654","/washingtonfront","http://americamagazine.org/washingtonfront",NA,"69","60","0:00:55","2","100.00%","15.94%","$0.00","Washington Front"
"655","/content/the-word/advent-june","http://americamagazine.org/content/the-word/advent-june",NA,"68","62","0:00:10","0","0.00%","5.88%","$0.00","Advent in June"
"656","/content/the-word/messianic-secret","http://americamagazine.org/content/the-word/messianic-secret",NA,"68","64","0:04:06","64","90.62%","91.18%","$0.00","The Messianic Secret"
"657","/issue/325/article/church-and-psychiatry","http://americamagazine.org/issue/325/article/church-and-psychiatry",NA,"68","64","0:15:21","64","86.15%","91.18%","$0.00","The Church and Psychiatry"
"658","/issue/411/article/what-apostolic-spirituality","http://americamagazine.org/issue/411/article/what-apostolic-spirituality",NA,"68","65","0:01:56","64","96.88%","94.12%","$0.00","What Is Apostolic Spirituality?"
"659","/issue/684/article/brain-death-and-organ-donation","http://americamagazine.org/issue/684/article/brain-death-and-organ-donation",NA,"68","64","0:06:03","63","88.89%","94.12%","$0.00","Brain Death and Organ Donation"
"660","/issue/bombing-japan-was-it-only-option","http://americamagazine.org/issue/bombing-japan-was-it-only-option",NA,"68","63","0:12:08","61","90.16%","91.18%","$0.00","Bombing Japan: Was It the Only Option?"
"661","/issue/misinformation-age","http://americamagazine.org/issue/misinformation-age",NA,"68","66","0:02:59","19","84.21%","48.53%","$0.00","unknown"
"662","/issue/sanders-takes-roman-holiday","http://americamagazine.org/issue/sanders-takes-roman-holiday",NA,"68","68","0:01:08","65","100.00%","98.53%","$0.00","Sanders Takes a Roman Holiday"
"663","/classifieds/jobs/director-positions","http://americamagazine.org/classifieds/jobs/director-positions",NA,"67","60","0:01:02","1","100.00%","34.33%","$0.00","Director Positions"
"664","/content/all-things/contraception-healthcare-and-tangle-legal-questions","http://americamagazine.org/content/all-things/contraception-healthcare-and-tangle-legal-questions",NA,"67","66","0:02:48","45","100.00%","85.07%","$0.00","SCOTUS tackles contraception, health care and tangle of legal and moral questions"
"665","/content/all-things/dorothy-day-and-abortion-new-conversation-surfaces","http://americamagazine.org/content/all-things/dorothy-day-and-abortion-new-conversation-surfaces",NA,"67","60","0:06:58","56","89.29%","86.57%","$0.00","Dorothy Day and Abortion: A New Conversation Surfaces"
"666","/content/all-things/jesus-rises-easter-and-we-rise-too","http://americamagazine.org/content/all-things/jesus-rises-easter-and-we-rise-too",NA,"67","64","0:05:25","54","94.44%","86.57%","$0.00","Jesus rises on Easter, and we rise, too."
"667","/content/dispatches/pope-francis-announces-jubilee-year-mercy","http://americamagazine.org/content/dispatches/pope-francis-announces-jubilee-year-mercy",NA,"67","62","0:05:14","59","84.75%","88.06%","$0.00","Pope Francis Announces a 'Jubilee Year of Mercy'"
"668","/issue/blaming-stranger","http://americamagazine.org/issue/blaming-stranger",NA,"67","60","0:07:08","47","82.98%","74.63%","$0.00","Parishes must resist the myth of the ‘Latino threat.’"
"669","/issue/educators-influence","http://americamagazine.org/issue/educators-influence",NA,"67","59","0:04:41","53","86.79%","82.09%","$0.00","How a Jesuit's biology classes taught me how to think"
"670","/issue/mother-angelica-passes-92","http://americamagazine.org/issue/mother-angelica-passes-92",NA,"67","66","0:04:59","61","98.36%","97.01%","$0.00","Mother Angelica Passes at 92"
"671","/issue/root-evil","http://americamagazine.org/issue/root-evil",NA,"67","65","0:04:41","64","87.50%","91.04%","$0.00","The Root of Evil"
"672","/toc-past/2010-05-31","http://americamagazine.org/toc-past/2010-05-31",NA,"67","28","0:00:09","0","0.00%","0.00%","$0.00",NA
"673","/webonly","http://americamagazine.org/webonly",NA,"67","58","0:01:01","5","80.00%","22.39%","$0.00","Web Only Content"
"674","/content/all-things/catholic-millennial-21-questions-christopher-j-hale","http://americamagazine.org/content/all-things/catholic-millennial-21-questions-christopher-j-hale",NA,"66","63","0:11:27","60","76.67%","90.91%","$0.00","The Catholic Millennial: a conversation with Christopher Hale"
"675","/content/all-things/good-priest-plays-detective-grantchester","http://americamagazine.org/content/all-things/good-priest-plays-detective-grantchester",NA,"66","64","0:03:45","27","85.19%","65.15%","$0.00","A good priest plays detective on “Grantchester”"
"676","/content/all-things/making-most-year-mercy","http://americamagazine.org/content/all-things/making-most-year-mercy",NA,"66","65","0:01:39","65","92.31%","92.42%","$0.00","Making the Most of the Year of Mercy"
"677","/issue/379/article/centering-prayer","http://americamagazine.org/issue/379/article/centering-prayer",NA,"66","60","0:07:36","60","86.67%","89.39%","$0.00","Centering Prayer"
"678","/issue/791/article/changing-face-theology","http://americamagazine.org/issue/791/article/changing-face-theology",NA,"66","60","0:01:04","58","86.44%","84.85%","$0.00","The Changing Face of Theology"
"679","/issue/why-go-mass","http://americamagazine.org/issue/why-go-mass",NA,"66","61","0:04:33","51","73.58%","78.79%","$0.00","Why Go to Mass?"
"680","/toc-past/2004-05-24","http://americamagazine.org/toc-past/2004-05-24",NA,"66","26","0:00:06","0","0.00%","1.52%","$0.00",NA
"681","/content/all-things/case-jesus-author-qa-brant-pitre","http://americamagazine.org/content/all-things/case-jesus-author-qa-brant-pitre",NA,"65","57","0:12:48","55","62.50%","86.15%","$0.00","What pop culture gets wrong about Jesus: Q&A with Brant Pitre"
"682","/content/all-things/gk-chestertons-way-wonder-qa-author-dale-ahlquist","http://americamagazine.org/content/all-things/gk-chestertons-way-wonder-qa-author-dale-ahlquist",NA,"65","59","0:04:22","44","75.00%","75.38%","$0.00","G. K. Chesterton’s ‘Way of Wonder’: Q&A with author Dale Ahlquist"
"683","/content/all-things/jesuit-pope-what-does-mean","http://americamagazine.org/content/all-things/jesuit-pope-what-does-mean",NA,"65","63","0:04:19","63","87.30%","95.38%","$0.00","A Jesuit Pope? What Does that Mean?"
"684","/content/all-things/philosopher-who-defied-hitler-qa-alice-von-hildebrand","http://americamagazine.org/content/all-things/philosopher-who-defied-hitler-qa-alice-von-hildebrand",NA,"65","63","0:44:50","63","79.37%","96.92%","$0.00","The Philosopher Who Defied Hitler: Q&A with Alice von Hildebrand"
"685","/issue/673/article/intrinsic-evil-and-political-responsibility","http://americamagazine.org/issue/673/article/intrinsic-evil-and-political-responsibility",NA,"65","60","0:07:19","60","86.67%","92.31%","$0.00","Intrinsic Evil and Political Responsibility"
